"Ulasan","Label"
"Pertama kali checkin disambut baik, cepat , dan sesuai pesanan kita oleh resepsionis POP mbak putri . Kamar yang minimalis dengan view pool Harris. Sayangnya setelah mandi showernya bocor dan menggenang dikamar tp dibantu oleh engineering yang cepat datang mas joni. Merepair shower yang bocor.","negatif"
"overall bagus untuk hotel dgn budget yang terjangkau, hanya saja kebersihan kamar saya kurang baik, seperti dibagian kamar mandi, dan juga didekat westafel. mungkin memang di kamar saya saja atau gimana juga saya kurang paham. dan mohon apabila kamar sudah lama tidak dipakai tetap diganti sprei karena saya sempat gatal-gatal pada malam pertama saya menginap","negatif"
"Adanya miss komunikasi antara aplikasi pemesanan online dengan pihak hotel, pada kolom request khusus saya pilih ruangan tanpa asap rokok dan king size namun yg diberikan malah twin bed. Aku rapopo, sampai kamar AC tidak dingin, karena restnya, sdh diganti dan datang teknisinya, sama saja kami berpanas panasan dikamar, cukup sabar sampai flush kamar mandi juga macet. Semoga tetap mendengarkan masukan masukan customer anda, agar kualitas dan fasilitas brand yg lebih baik ya. Saya selalu mengandalkanmu.","negatif"
"Kesan pertama menyenangkan,Tp ada bising apa ya sesekali terdengar dari atas? Seperti ada org di atas asbes, apa ada maintenance?Terdengar di siang dan malam hari durasi g lamaSo far so good Good job and well done","negatif"
"Menurut saya secara keseluruhan bagus. Dgn hrg murah sy dpt hrg210rb (blum ppn)tp saya bs merasakan seprti menginap dihotel mahal. Ada kolam renangnya juga. Tp agak sdkt kcwa sama wifi nya. Lemot bgt wifinya.","negatif"
"Sangat nyaman, hotel berada di pusat kota dan sangat mudah di akses. Pelayanan sangat ramah dan baik mulai dari check in sampai check out. Kamar sangat dingin. Semua fasilitas sangat terjaga dengan baik. Tapi sayang seprei di kasur terlihat beberapa bercak noda, yang membuat saya agak merasa jijik aja.","negatif"
"Perabotan kamar fungsional. Bisa utk taruh barang2 kep nginap.Kapsul kamar mandinya unik. Air cepat hangat & kencang. Hanya ac agak berisik& sempat kurang dingin. Suara2 dari kamar sebelah dan lorong lumayan kencang","negatif"
"Tempat nya sangat strategis, cocok untuk kemana mana, dan simple, nggak ribet. Fasiltias lengkap, staf ramah.Hanya Breakfastnya menunya sangat terbatas, tapi oke lah, hanya sebagai pengganjal perut..","negatif"
"+ : hotel bersih dan wangi, makanan juga enak. Fasilitas lumayan lengkap. Ada kinimarket dan atm di dalam hotel  - : saya tidak di anter oleh petugas sampai ke kamar sehingga saya bingung cara membuka pintu dan naik akses lift selain itu juga tidak di beritahu koridor nya. Saya checkin tgl 26 november sekitar jam 9 malam an.  Kesimpulannya lumayan baguss","negatif"
"Sya dan keluarga sangat menikmati menginap di hotel pop gubeng... Pelayanan staf ramah, lokasi strategis, dekat stasiun gubeng dan delta plaza. Ada kolam renang... Breakfast enak dan beragam... Hanya saja tdk ada ketel di kamar, ac kurang dingin. Pemandangan sangat indah dari kamar lantai 17... Pada malam hari akan terlihat kelap kelip lampu2 gedung surabaya.","negatif"
"Untuk Harga di bawah 300rb, hotel ini sangat worth it. Kamar bersih, Parkiran sangat luas, staff ramah. Kekurangannya memang kamar mandi model kapsul yang sempit, ranjang sangat kecil, kekedapan kamar sangat kurang (terdengar suara dari luar). Tapi saya pikir wajar ya dengan harga yang sangat murah. Untuk kelas bintang 2 dengan harga yang selevel dengan bintang 2 lainnya, saya pikir hotel ini paling baik. Over All Oke & sangat ekonomis.","negatif"
"Hanya karena ada pengalaman key card tidak berfungsi dengan baik jadi sempat kejebak di lift. Dan pipa pembungan wastafel sepertinya ada bocor jadi rembes mengalir kelantai. Selebihnya nyaman nyaman saja. Terimakasih!","negatif"
"(+) kamar bersih, pelayanan baik. Makasih buat mas andi yang membantu pelayanan breakfast. Ada atm dan minimarket. (-) tidak ada lemari. Kaca di kamar kurang gede. Kamar tidak terlalu luas.   Tapi semua udah oke.. sip","negatif"
"(+) Selama menginap di Pop! Hotel, pelayanannya memuaskan, pegawai hotel ramah, selalu menerapkan senyum sapa salam. Ada ATM & minimarket di lobby.Kamar bersih, tersedia handuk, sabun & shampo. Untuk keperluan mandi lainnya harus beli 10ribu. Bentuk kamar mandi unik(-) Air AC menetes di kamar 1236Tidak ada keset kamar mandiSarapan kurang bervariasiKamar mandi kurang luasSedikit saran untuk bagian resepsionis, akan lebih baik kalau menjelaskan apa saja fasilitas yang didapat selama menginap, sehingga tamu lebih terbantu lagi.","negatif"
"bad service, resepsionis mendahulukan org lain saat saya akan cek in padahal saya bawa dua baby dan sgt repot, shuttle sgt sulit di dapat padahal saya sdh pesan dr pagi, staf kurang ramah pd ibu dg 2 bayi sprti saya, didepan kamar bau tidak sedap di kamar jg demikian...saya menginap 3 malam but not feeling comfortable with the servive, saya pesan air panas dan hrs telpon berkali kali untuk bs diantarkan ke room....untuk kebersihan toilet baik...tolong staf bs lebih peka lg pd customer terutama yg kerepotan bawa dua baby sprti saya","negatif"
"Saya pertama kali berkunjung ke Surabaya. Pop hotel mnjdi pilihan krn dkt dgn stasiun kereta Gubeng, krna esoknya sy akan mlnjutkan prjlanan ke Malang. Pelayanan staff yg ramah, hotel yg bersih dgn kamar minimalis standar hotel budget. Hanya saja saya terganggu dgn sofa yg agak besar utk kamar yg kecil sprti itu mmbuat kamar trlalu sumpek.","negatif"
"Pop! Gubeng hotel tempatnya strategis, harganya ekonomis dan servicenya sangat memuaskan.. Kamarnya cukup luas dan nyaman. Will recommend to my family and friends. Masukan saya agar fasilitas fitness center di buat free seperti kolam renangnya","negatif"
"Tidak ada yg ngantar ke kamar saat awal ceck in, parkiran di lantai ground ditutup tali seolah2 penuh padahal banyak yg kosong, sehingga harus lewat haris hotel dlu kl ke pop hotel. Kamar mandi sangat kecil dan air bisa bocor kluar ke lantai kamar. Sikat gigi harus beli dulu dan tidak diberikan oleh pihak hotel.","negatif"
"Terima kasih pop hotel gubeng, untuk keseluruhan sudah baik.  Saran saya menu pada breakfast terutama pada buah mohon dengan sangat diperhatikan karena kmrn saya lihat semangka sudah agak berbau dan tidak segar namun belum di ganti. Terima kasih","negatif"
"tim keamanannya ramah ramah. tapi sayangnya atmnya yang mandiri sering lola alias loading luambat parah. kadang juga sering erorr. kualitas makanannya untuk breakfast juga b aja. terus kadang air dispensernya sering kehabisan. thankxzzz","negatif"
"Fasilitas yang diberikan di kamar kurang lengkap seperti tidak ada tissue, shower cap, sikat gigi dan pasta gigi. Suasana kamar berisik akibat suara dari luar sehingga mengganggu kenyamanan. Variasi makanan pada saat breakfast sangat sedikit dan ketika kehabisan stok makanan tindakan dari pihak hotel untuk restock makanan sangat lama.","negatif"
"Harganya sangat terjangkau, kamarnya bagus dan nyaman, breakfastnya enak juga dan lokasi jg mudah dicari..Mungkin tempat menaruh sabun, sampo dan perlengkapan kamar mandinya agak kurang luas..tp overall very recommended!","negatif"
"Ruangannya waktu pertama masuk bau balsem. Mungkin tamu sebelumnya yang menyebabkan hal ini. Seharusnya sihilang kan dulu bau nya agar tidak mengganggu kami yg baru masuk. Handuk , seprei dan selimut kumal warna nya coklat tidak putih bersih. Entah kenapa sampai begitu. Lokasinya yang strategis dan bisa akses ke kolam renang point plusnya","negatif"
"Pelayanan bagus, lokasi strategis, dekat stasiun dan pusat belanja,  staf baik dan ramah, dpt akses berenang ke hotel Harris Kmr mandi sempit dan banjir Menu srapan sedikit lebih d tingkatkan lg untuk menu2 sarapannya","negatif"
"Refil makanan n minum telat.  Kamar mandi kran ada yg bocor Air Ac netes Receptionis kurang tanggap, tdk ada bantuan bellboy saat tamu checkout n butuh bantuan Security juga kurang ramah  Mesti lebih ditingkatkan kembali dlm pelayanan, jangan karena murah trus pelayanan jd buruk...","negatif"
"Breakfast di pop gubeng jauh lebih baik daripada saudaranya di diponegoro, AC dingin, ranjang empuk dilengkapi sofa wifi lumayan cepat lokasi sangat strategis kondisi pada saat breakfast cukup lengang proses checkin cepat  washtafel agak mampet sehingga tergenang  seperti standard pop pada umumnya, sabun cair sachet dan tidak ada sikat gigi dan pasta gigi selalu mengecewakan saya bila menginap di pop hotel","negatif"
"Respon mulai Check In sangan cepat, kamar sesuai harapan, sangan menjaga kebersihan, saat ad gangguan kebocoran AC pihak hotel saat responsif untuk memindahkan ke kamar yg lebih baik, sayang breakfast selalu kekurangan perlengkapan makan karena kurang cepatnya pelayanan & bnyk makanan saat breakfast habis tapi lama untuk refillnya, All bagus","negatif"
"Kamar mandi kurang oke, banyak interiornya / alat2 sudah rusak dan tak di perbaiki [Tempatnya shower, air kloset, ] Saran : berikan pembuat kopi / teh supaya lebih praktis dan sikat gigi juga biar gak binggung saya,","negatif"
"View bgs bgt, bersih dan nyaman dgn hrga terjangkau Tp saat saya menginap tiba2 fire alarm bunyi dan kita panik tanpa bisa konfirm ke resepsionis dr lt.10 krn telepon di kamar tdk dilengkapi info call","negatif"
"Di information tv disebutkan kopi dan teh gratis tapi teh nya tidak ada serta tidak disediakan creamer. Dan bagi penderita diabetes seperti ayah saya menurut saya sangat kasihan sekali karena di hotel ini tidak menyediakan gula diet sama sekali (walaupun saya pesan di warung pop/room service). Mohon hal ini perbaiki, karena hal ini sangat sederhana dan sangat penting bagi kesehatan orang yang menderita diabetes.","negatif"
"Kamar saya sempat tidak terkunci kembali setelah dibersihkan oleh room service. Ini saya dapatkan setelah sekembalinya perjalanan saya di Surabaya dari pagi dan sore hari pintu kamar saya dalam keadaan tidak tertutup sempurna.","negatif"
"( + ) ada free access ke kolam renangnya Harris, nyaman di kantong, meski kamar kecil tapi bersih dan nyaman, staf ramah, lokasi strategis, fasilitas sesuai harga ( - ) air panasnya berbau kaporit, di kamar 1256 kunci gandanya rusak  Next kalo mau ke Surabaya masih masuk pilihan hotel yang diperhitungkan.","negatif"
"Hotel budget, sarapan kurang variatif dan cita rasa kurang, wifi cepat, bersebelahan dengan hotel haris gubeng, hotel dekat dengan Stasiun Gubeng dan berada di poros jalan yang cukup ramai sehingga transportasi juga mudah diakses","negatif"
"Tidak mendapatkan sikat gigi, pasta gigi dan sendal, itu adalah fatal menurut saya, krn walaupun bukan hal besar, tp itu adalah fasilitas standar urgent bahkan di hotel kecil pinggir kota, seharusnya pop lebih memperhatikan itu, sikat gigi dan sendal adalah kebutuhan pokok tamu krn tamu dengan mobilitas tinggi tidak sempat membawa2 seperti itu","negatif"
"proses check in yg harus antri panjang disaat saya ingin segera istirahat, menu sarapan yang disajikan bahkan lebih buruk daripada homestay kaki lima, kebersihan kamar dan kamar mandi yang kurang terjaga","negatif"
"Tiba-tiba saya dihubungi oleh nomor orang yang tidak dikenal karena nomornya dishare oleh pihak Pop Hotel. Tidak menyenangkan dan tidak profesional sama sekali. Seharusnya pihak POP mengerti bahwa data HP ini confidential dan tidak boleh diberikan kepada pihak lain tanpa persetujuan saya.","negatif"
"AC sama sekali tdk dingin, apalagi kamar menghadap sinar matahari sore, padahal di set maximal 16C!!! Kamar mandi & wc nya aneh... Minta es batu nya tdk ada... 😱. Tdk ada variasi sarapan, hanya nasi, sayur ala kadar nya & semangka.. + teh kopi susu. Roti nya habis, juga dibiarkan... Mau berangkat awal, minta dibungkuskan sarapan, dibilang ""TIDAK BISA"" krn sarapan ini gratis... harga nya itu cuman buat kamar doang... sarapan dikasih sebagai bonus saja..!!! Lobby juga panas, spt nya ac nya dihemat... Kamar, sesuai yg dibayar... 200 ribu an..","negatif"
"Pelayanan sangat ramah dan menyenangkan, lokasinya berada di tengah kota dan akses ke pusat bisnis Surabaya juga mudah. Sarapan cukup enak, dapat menggunakan fasilitas Harris Hotel.   Namun, hal yang kurang menyenangkan disini adalah ketika kami melakuka check-in lobi sangat ramai, ketika kami sedang beristirahat juga pengunjung lain sangat menggangu ketenangan kami karena berbicara dengan volume tinggi di sepanjang lorong kamar. Satu lagi saya memang tidak terlalu suka dengan hotel yang menggunakan shower box, dan hotel ini menggunakan shower box.","negatif"
"jarak antara tempat tidur ke tv terlalu dekat yang mengakibatkan saya pusing ketika menonton tv. kamarnya wangi dan cukup dingin. tempat tidur nyaman dengan bantal, guling, dan selimut yang cukup. tetapi untuk kamarmandi tidak terlalu menyenangkan, dengan flush toilet yang rusak. kaca didalam kamar terlalu kecil dan jauh sehingga saya susah untuk berkaca.","negatif"
"Kurang nyaman dengan kamar mandi nya yg berbentuk tube dan bocor kemana mana, shower juga bocor, flush wc rusak susah ditekan. Proses checkin sedikit lambat namun ramah. Posisi hotel strategis. Sarapan minimalis (sesuau harga)","negatif"
"Service ok wifi ok semuanya ok kecuali makanan hehehe mungkin bisa di tambah menu barat untuk makanannya karena saya mencari omelet tidak ada. Kalau habis harap langsung di refill supaya yg belum makan masih kebagian.","negatif"
"Menu sarapan tidak terlalu banyak. Sayangnya Perlengkapan mandi hanya untuk 1 orang. Terus Tidak tersedia Pasta Gigi Dan sikat giginya. Lorong lift di Lantai B1 terlalu gelap saat malam. Lift tombolnya agak lemot","negatif"
"kemarin tanggal 19 saya bermalam di POP hotel Gubeng ini, ini merupakan kunjungan kedua kalinya di hotel tersebut. nampaknya pengalaman menginap kedua kami agak kurang memuaskan, pasalnya saat kami meminjam sendok dan piring untuk diantar ke kamar saya, permintaan tersebut tak dapat dikabulkan, kami terpaksa harus turun untuk mengambilnya sendiri. saat saya akan mengambil, petugas mengatakan peminjaman harus digunakan di resto, tidak dapat dibawa ke kamar. dengan terpaksa saya hanya meminta sendok plastik untuk kami bawa ke kamar.","negatif"
"Staff ramah2, teknisi respon cepat, hotelnya lucu, Suggested breakfast tersedia at least jam 5.30, Toiletries kurang, Hairdryer harus request dulu, Tidak ada sleeper,   Overall good, clean, and comfort...","negatif"
"Handsfree ketinggalan. ditelpon dibilang ga ada. proses pengecekannya pun lama. Sangat disayangkan.   Di kamar selalu berisik gatau orang atau apa, sepertinya diruangan atas kamar. ga pernah berhenti sampe malem.","negatif"
"Cukup puas selama di pop hotel. Breakfast perlu ditingkatkan,  baik rasa maupun variasinya. Biasanya ada tambahan free mie ayam, kemarin sdh tidak ada lagi. Handuk kmrn sobek kecil, dan terlihat agak kumal.","negatif"
"Menginap selama 3 hari disana bersama Ibu saya. Saya mendapat lantai 12. Di dekat pintu staff dan di depan lift. Saat siang-sore agak berisik karena staff kadang bolak-balik masuk ke ruangan staff dan saat malam hari agak berisik saat orang keluar masuk lift.  Ibu saya selalu meminta di bersihkan kamarnya tiap hari dan staff sangat responsif. Tetapi karena setelah di pel pintu kamar langsung ditutup sehingga saat saya sampai di kamar, lantai menjadi lengket seperti tidak kering sempurna.  Untuk breakfast cukup lumayan mengingat itu sebagai ""complimentary"". Saat hari terakhir, saya ingin santai2 dan sarapan jam 9. Tetapi ternyata makanan sudah ludes dan hanya tersisa sedikit. Akhirnya staff membuat mie untuk orang-orang yang ingin breakfast.  Dibawah tersedia ATM (BNI dan","negatif"
"Lokasi hotelnya ini lumayan strategis di tengah kota, relatif dekat dengan Stasiun Gubeng, Tunjungan, Kertajaya, dan sekitarnya. Parkirnya gratis. Sayangnya, pesanan kamar double bed yang diminta sudah habis, diganti twin bed yang digabung tapi tetap kurang nyaman karena kasurnya bergeser terpisah. Saluran air di kamar mandinya buntu, airnya tergenang pada saat mandi. AC juga kurang dingin.","negatif"
"Saat sarapan tadi 27 juli 2016 sayurnya (kacang panjang dicampur wortel dan jagung) ada ulat.. ulatnya cukup besar semacam ulat sayuran...di tingkatkan lagi kebersihannya.tehnya terlalu hitam,saya kira itu kopi.overall semuanya lumayan.","negatif"
"Saya menginap di hotel ini hanya 1 malam di kamar 1162. Hotelnya memang unik dan lucu, dengan desain kamar yang unik juga. Namun, saya kecewa karena menemukan bekas noda darah yang cukup besar di selimut yang masih sangat jelas (seperti bekas perempuan menstruasi). Kemudian saya juga menemukan beberapa semut hitam begitu datang ke kamar ini dan bertambah banyak keesokan paginya di sekitar barang2 saya. Padahal saya sudah menjaga kebersihan dengan tidak makan berantakan. Semut juga ada di kasur. Mereka memang tidak merubuti apapun tp mereka ada di setiap barang yang saya bawa.  Mohon diperbaiki masalah kebersihannya. Thank you.","negatif"
"penjaga parkir motor sangat tidak ramah, tidak membalas ucapan terima kasih dari kami sebagai pengunjung. staf di tempat makan juga demikian, tidak ramah. kamar mandi mengeluarkan bau tidak sedap. secara keseluruhan dengan harga kamar dan pelayanan, sangat kurang, karena banyak hotel dengan harga sama namun pelayanan yang lebih ramah.","negatif"
"saya menginap di kamar  1758 kamarnya terasa lebih kecil dari pop yang berada di ampel, tapi itu tidak menjadi masalah yang signifikan bagi kenyaman menginap saya  pengisian toilet yang kurang baik , membuat terkadang tidak nyaman karena setelah BAB jadi tidak bisa di siram  ac yang bocor , walaupun sudah di benarkan..  walaupun , seperti itu  pop hotel gubeng , masih memiliki hal yang menjadi nilai plus service yang cepat tanggap dan suasana membuat rasa aman dan nyaman..","negatif"
"Lokasinya bagus, pelayanan cukup baik, kamar sdh sesuai dengan harganya, meskipun tdk punya kolam tapi kita bisa menggunakan kolam renang Hotel Harris. Sayang sy dpt kamar yg ACnya bocor dan membasahi lantai. But overall is good.","negatif"
"Kamar mandi sangat tidak nyaman digunakan, kecil dan terkesan tidak private, tidak disarankan jika satu kamar dengan teman. proses check in dan check out sangat mudah, kamar bersih, tidak diberikan sikat gigi dan odol, serta tidak dapat sandal hotel, jika ingin menginap disarankan beli sikat gigi dan odol terlebih dahulu.","negatif"
"Saya memperpanjang cekout dengan kompensasi biaya 50% yang katanya samapai pk.18.00 namun pk.17.00 sudah disuruh cek out dengan listrik dimatikan.. sangat tidak profesional.. semoga manajemen menindaklanjuti.. karena sangat memalukan..","negatif"
"Kondisi dan fasilitas kamar sesuai dan cenderung bagus dengan harga. Staff ramah dan mau membantu. Sayang sekali karena memang kualitas pintu/ dinding jadi suara dari luar gampang terdengar, dan karena saya kebetulan dapat kamar di ujung jadi suara staff hotel yang sepertinya sedang beres-beres/ bekerja di siang hari terdengar nyaring dan membuat saya tidak bisa istirahat dengan rileks.","negatif"
"Dapat room di lt teratas, minimalis bersih dan segar dgn warna hijau serta putih yg mendominasi room tsb.  Sayangnya room yg terletak dekat lift tsb  terdengar suara mesin entah mesin pompa atau mesin apa yg lumayan terdengar cukup kencang hingga di dalam room.  Cukup mengganggu ketenangan dalam beristirahat suara mesin tsb.","negatif"
"secara keseluruhan hotel ini menarik dan memuaskan. lokasi pas di tengah kota.. hanya ada sedikit gangguan suara di plafon kamar. untuk makan pagi kurang variasi jenis dan kurang tasty dalam hal rasa.","negatif"
"Ingin hati melewati tahun baru dihotel ini dengan senang hati dengan istri. Baru check in sdh dikecewakan oleh pelayanan check in nya. Sya request kamar tidur singgle dan lantai yg atas katanya sdh gag ada. Anehnya ada orang yg baru check in stlh saya bisa dapat kasur singgle  dan lantai yg lebih atas. Sy sdh mengutarakan hal tsb ke bagian check in. Tp tanggapanyya sungguh mengecewakan!!! Terakhir kali saya menginap disini!","negatif"
"Saat ini saya sedang menginap di hotel ini, dan saya mengalami hal yang sangat mengganggu dan membuat saya benar2 kecewa. Salah satu karyawan yang sedang melakukan outcharge melakukan perihal pelayanan yang sangat tidak bagus, dengan kronologi kejadian lift yang digunakan di Hotel ini rusak. Dan saya tertahan cukup lama di lantai ground, karena lift tersebut rusak dan sama sekali tidak ada bantuan pelayanan dari seluruh staff yang ada. Bahkan disaat itu ada seorang ibu yang saya rasa dia adalah manager atau assistent manager. Sama sekali tidak ramah dan tidak memberikan bantuan apapun. Pelayanan terburuk sepanjang saya traveling di pelbagai hotel di indonesia, bagi managemen hotel pop saya akan ulas kejadian ini sampai ke pers dan sosial media, so badly service!","negatif"
"Sarapan pagi kurang sehingga tamu ada yang tidak dapat sarapan.hal ini sudah disampaikan ke frontt office sebelum check out.padahal durasi sarapan masih tersisa 30menit lagi.jam 9.00 sudah ludes semua.","negatif"
"Penerangan di parkir Mobil agar ditambah dan tempat sampah juga agar ditambah. Informasi lokasi hotel di bandara sebaiknya ada. Untuk kamar tipe tertentu sebaiknya ada pemanas air untuk buat minuman :)","negatif"
"Fasilitas kamar cukup oke, perlu kursi utk memudahkan bekerja dlm kamar. Makanan ada yg enak ada yg hambar rasanya. Dari parkir menuju ke lobby kurang nyaman. Interney cukup cepat  But I will back again","negatif"
"kamar sempit, kamar mandi kayak di kapal perang...makanan pagi kayak di penjara, AC kamar panas, lokasi tdiak terlalu strategis. Breakfast rebutan kayak di penjara, menunya terlalu simple da tidak ada pilihan lain","negatif"
"Ikan goreng tepungnya terlalu keras tapi makanan yang lainnya lumayan sih pelayanannya cepet jugakk kayaknya perlu ada sandal juga deh. Bunyi pintunya juga terlalu keras takutnya ganggu tamu yang lain","negatif"
"Dari pelayanan saat cek in, cek out, lokasi hotel, kamar hotel, design hotel, kebersihan hotel dan kamar, wifi'a over all bagusssss sekalii tetapi sangat disayangkan menu sarapan kurang variasi sekali.. Pada saat menginap dari tanggal 16 okt 2015- 17 okt 2015 kemarin apat kamar di lt 12 dan satu lift tidak berfungsi untuk ke lantai tersebut sehingga saya harus menunggu satu lift di sebelahnya.. Over all puas dengan pop hotel, yang perlu diperbaiki hanya sarapannya saja.. Thank you..","negatif"
"Saat orangtua saya jam 7 breakfast,ternyata menu bbrp kurang lengkap. Buah hanya semangka. Roti toast juga tdk ada selainya. Lengkap tidak mesti mahal. Misal buah bisa pepaya,jeruk,pisang,melon.  Jika checkout juga tidak diperiksa dulu kamarnya,apakah ada property hotel yg terbawa oleh tamu ataupun ada barang tamu yg masih tertinggal di kamar. Yg lain2nya ok.","negatif"
"Cukup menyenangkan walaupun cukup berisik kalau kita rasakan di pagi hari dari dalam kamar..kelihatannya peredam ruangan kurang mendukung.satu lagi yang berisik adalah curtain didalam kamar itu berbunyi klo kena angin.saya cukup suka dg showernya...","negatif"
"Terimakasih atas pelayan yang baik selama saya menginap. Ini kali kedua saya menginap hanya saja lebih berkesan ketika pertama kali saya menginap. Linen saya kotor, penuh bercak cokelat pada sheetnya. Mungkin laundrynya kurang bersih. Soal makanan, pelayanan, dan kebersihan semuanya bagus. Keep it up ! Cheers....","negatif"
"Baru pertama kalinya setelah kami menginap di lebih dari 600 hotels di dalam dan luar negeri, ada salah satu supervisor di pop hotel yg sangat amatiran, tanpa seragam & hanya mengenakan sandal + celana pendek menegur tamu yg sedang berfoto di lobby hyl tsb, saya heran & kaget krn ini era digital dimana format horisontal marketing sgt dibutuhkan utk mendongkrak awareness secara optimal dg low budget, namun justru salah satu supervisor amatiran tsb melarang tamu2 utk berfoto yg jelas niatnya utk mempublikasikan pop htl di socialmedia.  Dg gaya yg begitu sombong dan tdk sopan dia membuat tamu kapok utk tinggal di pop htl.  Seharusnya sbg seorang karywan hotel dia wajib memberikan wow service dan ketulusan pelayanan ke tamu2, bukan malah bertindak spt petugas yg kasar dan tdk paham","negatif"
"Sesuai dengan POP! yang lain, hotel berwarna warni dengan warna utama hijau. Memberikan kamar yang luas bersih, tempat tidur yang nyaman, dan ciri khasnya yaitu kamar mandi kapsul. Sayangnya di kamar housekeeping kelupaan memberikan sabun mandi. Sudah request k operator ditunggu sampai malam dan paginya tidak ada memberikan/mengantarkan sabun mandi. Tetapi di Lobby ada minimarket berjaringan yang dapat memenuhi kebutuhan kita. Sarapan memberikan beragam menu nasi rendang, roti, bubur ayam, dan bubur kacang ijo serta menu spesial mie kriting ayam. Nasi rendang yang diberikan dibungkus dalam porsi kecil, rasanya enak tapi kurang kenyang, untungnya ada mie keriting.   Wifi dalam kamar tanpa password kecepatan bagus tetapi dibatasi sehingga harus login kembali secara periodik.","negatif"
"se nyaman itu kamarnya, walaupun sempit ac nya agak panas, tapi worth it dgn pemandangan secantik ini di surabaya, ku lihat sih dari waktu valentine, sampai di ramadhan ini kompak bgt make seragam tema ramadhan (muslim), merekaa walaupun puasa juga tetep ramah dan gaak perhitungan buat ngelayanin kita (tamu)","negatif"
"Tempat dan hotel yangg Nyaman dibuat untuk berlibur keluarga,  cuman kolam renang kurang diperhatikan utk luas dan kebersihannya, makanan jg sdh memenui sabagai hotel bintang 3, lift yang membingungkan","negatif"
"Kamar agak kurang bersih, mungkin karna hotel sudsh 8 tahunan jadi sudah waktunya renovasi sama ac kurang dingin. Untuk prlayanan staff sangat ramah resepsionis ramah pelayanan cepat. Fasilitas kolam renang oke","negatif"
"Kebersihan kamar sudah baik tapi kemarin ada sedikit kendala bocor dari atap karena hujan lebat banget tapi ga terlalu parah bisa diatasi dengan keset untuk pelayanan dan selebihnya sudah cukup baikkk","negatif"
"Pengalaman trip ke surabaya yang sangat menarik , harga nya sangat terjangkau dekat stasiun gubeng, pelayanan nya juga baik, wifinya agak sedikit lama loading nya suka hilang sinyalnya tapi untuk yang lain sudah baik","negatif"
"Hotel dengan harga terjangkau, pelayanan sudah baik menurut saya sangat membantu, kamar sekelas hotel budget dan untuk wifinya agak sering lambat untuk koneksinya tapi untuk yang lainnya sudah baik cukup di pertahankan.","negatif"
"Positifnya hanya di breakfast experience. Sejak check in, kamar twin bed tidak tersedia padahal book untuk twin bed dan dijanjikan keesokan hari untuk kamar twin bed. Front desk staff sama sekali tidak memberikan suasana friendly, terkesan bete dan tidak ada eye contact. Kamar mandi mengalami kerusakan dan menghubungi engineering sekitar jam 11 malam, tapi engineering baru tiba jam 12 malam disaat sedang istirahat, lama sekali pelayanannya. Akhirnya keesokan harinya mendapatkan kamar twin bed. Bertemu dengam staff front desk dan saya menanyakan apakah ada kiriman untuk.kamar saya. Dia mencari kiriman tersebut dan sangat bete karena tidak.menemukan, akhirnya ketemu juga kiriman saya dan dilayani dengan tidak friendly. Seharusnya ada komunikasi untuk tempat penyimpanan. Staf","negatif"
"AC kamar saya bocor, di kamar ada sisa sampah pengunjung sebelumnya, piring bekas kami pesan makan di luar pintu belum diambil sampai paginya, pelayanan di breakfast kurang ramah. Tanya kursi kosong tidak dijawab","negatif"
"Seharusnya sudah ada jadwal maintenen kamar tiap bulannya kalau rameh paling tidak dua minggu sekali sesuai kondisi, jangan saat ada tamu baru dibetulkan. Biar tidak mengganggu dan tampilan seperti hotel2 baru tidak lusuh dan tidak terawat.","negatif"
"kamar mandi nya kurang nyaman karena tidak ada kunci, shower di kamar 858 tidak stabil dan untuk fasilitasnya yang lain juga ga kalah bagus untuk destinasi keluarga sangatlah nyaman apalagi ditambah degan pemandangan yang baguss","negatif"
"AC nya bocor dari kamar kita, lalu tv nya channel China ya itu tidak bisa diganti jugaa kamar nya sedikit kecil fasilitas nya oke udah sih lebih sering di periksa lagi untuk kamarnya barangkali banyak yang seperti saya","negatif"
"udah oke, tapi lampunya mati satu jadi nyalanya cuma separuh, terus toiletnya agak bau pesing tp ga begitu mengganggu sih. terus tempstnya strategis dan enaknya lobbynya ada janjiw jadi kalo malem” bosen bisa ngopi aja bos","negatif"
"pelayanannya best banget pokonya. kebersihan kamar sudah cukup hanya saja handuk sama keset dikamar waktunya renovasi atau diganti dengan yang lebih baru. proses registrasi memuaskan sekalo ramah cepaat banget","negatif"
